track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
14SaZBTjxlorHJQxXh01Hu,Girls Need Love (with Drake) - Remix,57LYzLEk2LcFghVwuWbcuS,Summer Walker,4hTM8jZ8DCCqglmZUDMSPz,222374,2018-10-19,77,0.656,0.432,6,-9.481,0,0.217,0.443,0.0,0.132,0.0897,97.022,14SaZBTjxlorHJQxXh01Hu,14SaZBTjxlorHJQxXh01Hu
4JeMM66h7rFqgO94N3kgCP,The Dice Beat Pt. 1,6CTStccOisUTgXVrtCIANm,Ricky Desktop,2DmDG7DOmuflFBB5oPIhm1,100000,2020-07-20,44,0.946,0.269,1,-10.061,1,0.567,0.018,0.068,0.108,0.0999,125.95,4JeMM66h7rFqgO94N3kgCP,4JeMM66h7rFqgO94N3kgCP
6vt0I1cw1YmAIKDJvHVIM5,Suit & Tie (feat. Jay-Z),31TPClRtHm23RisEBtV3X7,Justin Timberlake,0O82niJ0NpcptYRxogeEZu,326280,2013-03-15,67,0.795,0.596,11,-3.799,0,0.219,0.103,0.0,0.164,0.357,101.985,6vt0I1cw1YmAIKDJvHVIM5,6vt0I1cw1YmAIKDJvHVIM5
39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,2PaZWGu5T5nHjY2xxAkFsT,THE SCOTTS,7q6zjWaLw8bN5nYiBWjrus,165977,2020-04-24,82,0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,39Yp9wwQiSRIDOvrVg7mbk,39Yp9wwQiSRIDOvrVg7mbk
5RqR4ZCCKJDcBLIn4sih9l,Party Girl,1XLWox9w1Yvbodui0SRhUQ,StaySolidRocky,4NPX54YtocHqTOq6yXDEFM,147800,2020-04-21,79,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,0.629,130.022,5RqR4ZCCKJDcBLIn4sih9l,5RqR4ZCCKJDcBLIn4sih9l
19pI9JdjoIQPhq9z8DBsR5,Molly,1JZTStn7PjC7BHda6lAUV5,Tre Savage,3tGsSlf9Fs2SL2pFOXqdlT,141505,2020-03-18,9,0.745,0.552,0,-14.578,0,0.31,0.126,9.27e-06,0.094,0.185,134.982,19pI9JdjoIQPhq9z8DBsR5,19pI9JdjoIQPhq9z8DBsR5
0yl9wVxWkmSpHOCIBioMSY,Red Head,46HzS7yz0c9udVwtbHk1sx,Cochise,3jt7rwpY7ZABBJgh8WMFmo,158049,2019-11-21,0,0.707,0.678,6,-8.933,0,0.077,0.0139,0.0,0.411,0.262,79.974,0yl9wVxWkmSpHOCIBioMSY,0yl9wVxWkmSpHOCIBioMSY
4ak7xjvBeBOcJGWFDX9w5n,Rodeo,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,4IRiXE5NROxknUSAUSjMoO,158706,2019-06-21,74,0.706,0.679,9,-5.614,1,0.0324,0.139,6.98e-05,0.465,0.657,140.081,4ak7xjvBeBOcJGWFDX9w5n,4ak7xjvBeBOcJGWFDX9w5n
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),23zg3TcAtWQy7J6upgbUnj,Usher,1RM6MGv6bcl6NrAG8PGoZk,250373,2004-03-23,82,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,5rb9QrpfcKFHM1EUbSIurX,5rb9QrpfcKFHM1EUbSIurX
3Q6F8RByyhRTJpRtZLY3cg,WHATS POPPIN,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,0tKdqHpam4gasOfzTNIRLd,139741,2020-01-21,24,0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,3Q6F8RByyhRTJpRtZLY3cg,3Q6F8RByyhRTJpRtZLY3cg
3e39X4Q74yJzsYUEeyf4ws,OFF THE RIP,4r63FhuTkUYltbVAg5TQnk,DaBaby,1NsTSXjVNE7XmZ8PmyW0wl,115609,2019-09-27,60,0.801,0.693,0,-4.002,1,0.323,0.0104,0.0,0.376,0.602,164.084,3e39X4Q74yJzsYUEeyf4ws,3e39X4Q74yJzsYUEeyf4ws
4zTPYAf5scZdp0LnwPPeWK,Deep End Freestyle,6EPlBSH2RSiettczlz7ihV,Sleepy Hallow,39sypxAyq6TZFqz8CMK3tJ,115200,2020-04-03,69,0.876,0.479,4,-6.687,0,0.44,0.703,0.0,0.102,0.776,133.858,4zTPYAf5scZdp0LnwPPeWK,4zTPYAf5scZdp0LnwPPeWK
3dfpZwSuosIuFqksY0F6gT,"Sofia the First Main Title Theme - From ""Sofia the First""",2ItqDyOHeQBaOPeZmKVu2p,Cast - Sofia the First,1B74prl74S3dhOsS7hsT4y,52866,2013-01-01,56,0.655,0.789,4,-3.995,1,0.0489,0.423,0.0,0.13,0.66,92.968,3dfpZwSuosIuFqksY0F6gT,3dfpZwSuosIuFqksY0F6gT
4NhDYoQTYCdWHTvlbGVgwo,GOOBA,7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,4kIWi5LcrqAWQD09CE05Ps,132303,2020-05-08,73,0.611,0.688,1,-5.688,1,0.341,0.0264,0.0,0.251,0.393,178.462,4NhDYoQTYCdWHTvlbGVgwo,4NhDYoQTYCdWHTvlbGVgwo
2WHUGBZNO2jhSzc5PHr2Li,Stay In My Arms,2UOsTuSjbSm8JJqXfLZow3,Dubskie,0CCFxQZflJJLXnVVFbDiJe,175613,2020-07-29,13,0.693,0.681,1,-9.218,0,0.241,0.0364,0.011,0.528,0.84,143.101,2WHUGBZNO2jhSzc5PHr2Li,2WHUGBZNO2jhSzc5PHr2Li
2MvxhedNhxhj32eVQJnmII,Rockstar Shit,6SSQog9cu2XcgHTRHPmECq,BLIND.SEE,2UiIu2P6YGkWekwRn60ja5,128495,2019-06-10,59,0.916,0.445,7,-7.143,1,0.571,0.0179,1.84e-06,0.381,0.0519,140.124,2MvxhedNhxhj32eVQJnmII,2MvxhedNhxhj32eVQJnmII
0dIoGTQXDh1wVnhIiSyYEa,Bartier Cardi (feat. 21 Savage),4kYSro6naA4h99UJvo89HB,Cardi B,4KdtEKjY3Gi0mKiSdy96ML,224284,2018-04-06,70,0.908,0.524,1,-7.955,1,0.181,0.00111,0.000678,0.383,0.109,138.015,0dIoGTQXDh1wVnhIiSyYEa,0dIoGTQXDh1wVnhIiSyYEa
6btyEL6NwUa97Nex9cZFvo,Pump It,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,2szeSQtOcJgRhDXmTS3SIf,213066,2005-01-01,69,0.649,0.931,1,-3.15,0,0.181,0.0093,0.0,0.751,0.744,153.645,6btyEL6NwUa97Nex9cZFvo,6btyEL6NwUa97Nex9cZFvo
4tYpkgBjxxin7SiUBW0Rtq,Famous (I'm The One) (feat. Yo Gotti & DeJ Loaf),4AA474G2hRfrHyGrfyDseO,Mozzy,3RbAlscRbQCjo39vk36uex,205333,2018-10-05,64,0.432,0.612,11,-8.846,0,0.211,0.00185,0.0,0.308,0.253,88.716,4tYpkgBjxxin7SiUBW0Rtq,4tYpkgBjxxin7SiUBW0Rtq
2ajzBr7vwHTEBeqDzcsNRC,That Way - Bonus Track,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,7IyoGB8J31fvQDwGtHAq9m,212354,2020-03-06,69,0.712,0.598,7,-5.368,0,0.0388,0.0546,0.0,0.154,0.504,130.007,2ajzBr7vwHTEBeqDzcsNRC,2ajzBr7vwHTEBeqDzcsNRC
5qHirGR7M9tdm6C17DlzSY,REEL IT IN,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,4mwO9qIVmngSe7yR5Ios0I,121346,2018-08-15,76,0.754,0.342,10,-8.677,0,0.0991,0.073,0.0,0.193,0.423,128.981,5qHirGR7M9tdm6C17DlzSY,5qHirGR7M9tdm6C17DlzSY
7nJWotqUUPhVaCAOov6qGp,NEVER MET!,3ReVTyprRfKmKquryr9UeA,CMTEN,5Sqxablm9Ju5ax80w0MKlA,147000,2020-05-01,1,0.678,0.722,6,-3.352,1,0.117,0.216,0.0,0.166,0.944,160.061,7nJWotqUUPhVaCAOov6qGp,7nJWotqUUPhVaCAOov6qGp
4oT5k8Fwcc32vft60fxp9G,Whip out the Stick,0gb2lYBf4MTCUlqoAmDTX4,PYT. NY,0LyAChzog5EFVnOwkDydg1,156000,2020-04-27,47,0.883,0.753,4,-6.254,1,0.359,0.0502,0.0,0.0643,0.799,136.132,4oT5k8Fwcc32vft60fxp9G,4oT5k8Fwcc32vft60fxp9G
2alc8VZAzDgdAsL2QMk3hu,Skechers,3O5HD95HTEPgoPFOjAb7yV,DripReport,4a50hfH6HJQywmghPYnRRW,106000,2020-01-12,75,0.903,0.327,1,-9.727,1,0.0877,0.26,0.011,0.108,0.274,100.008,2alc8VZAzDgdAsL2QMk3hu,2alc8VZAzDgdAsL2QMk3hu
6Vdyu21iT8qScU1haSjWUU,"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",6i392l38cR3uBPF0DbNs7S,Quality Control,59zpaLOByFkJhc9D5Xqna9,171646,2019-08-16,71,0.76,0.755,6,-4.735,0,0.19,0.0163,2.95e-06,0.0909,0.517,101.993,6Vdyu21iT8qScU1haSjWUU,6Vdyu21iT8qScU1haSjWUU
76MjtLfZoTNc3BDqUVjuRH,Patek,1RyvyyTE3xzB2ZywiAwp0i,Future,3A5i5WurRyY0fytprSDsKH,280665,2020-07-30,64,0.801,0.596,1,-4.72,1,0.0534,0.00301,0.0,0.162,0.134,120.028,76MjtLfZoTNc3BDqUVjuRH,76MjtLfZoTNc3BDqUVjuRH
7DmxvWVgNYcm9uqknWGi7m,Bitch I Am Up,4xwCTY3wjuquh32BQlhbxY,Lifs_a_Trip,0JZGBPhhtH2xQZ53nTGH6K,195092,2020-03-27,17,0.981,0.277,1,-13.833,1,0.435,0.0182,0.0,0.101,0.183,120.031,7DmxvWVgNYcm9uqknWGi7m,7DmxvWVgNYcm9uqknWGi7m
7I6DceMT3utDOHjcYCbrr4,Don't Matter,0z4gvV4rjIZ9wHck67ucSV,Akon,6kzoWb4UzvKYgbDfAwgaFq,293053,2006-01-01,66,0.798,0.443,2,-6.062,1,0.0403,0.244,0.0,0.326,0.354,125.232,7I6DceMT3utDOHjcYCbrr4,7I6DceMT3utDOHjcYCbrr4
222CYzFdozaJ8D7TL0Eo0u,The Mop,6lEhBhAv6HOopjXssi09cq,TisaKorean,5f7KVNLVLPkHkB02m9v2pp,249363,2020-01-24,46,0.846,0.324,2,-12.434,1,0.667,0.0107,0.0,0.0966,0.399,143.988,222CYzFdozaJ8D7TL0Eo0u,222CYzFdozaJ8D7TL0Eo0u
527k23H0A4Q0UJN3vGs0Da,After Party,4Gso3d4CscCijv0lmajZWs,Don Toliver,7z4GhRfLqfSkqrj5F3Yt2B,167915,2020-03-13,82,0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948,527k23H0A4Q0UJN3vGs0Da,527k23H0A4Q0UJN3vGs0Da
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,2uDTi1PlpSpvAv7IRAoAEU,175720,2019-10-04,86,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,3eekarcy7kvN4yt5ZFzltW,3eekarcy7kvN4yt5ZFzltW
1E3VQQWFQAPJkXfYHjqWoI,Captain Hook,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,6Lo6ylJg4qbFfxicPEOzMI,176749,2020-03-06,73,0.863,0.633,10,-5.002,0,0.287,0.0118,0.0,0.285,0.545,163.991,1E3VQQWFQAPJkXfYHjqWoI,1E3VQQWFQAPJkXfYHjqWoI
6Juv5N0dNU1imms9c9u1dA,Papi Chulo,5zfEatKLDdRkgbw6sdLBAQ,Octavian,33FmsnS00we0hrD1NrGniq,161667,2020-03-13,76,0.866,0.563,11,-6.964,0,0.108,0.185,0.0,0.0889,0.307,127.954,6Juv5N0dNU1imms9c9u1dA,6Juv5N0dNU1imms9c9u1dA
7fEoXCZTZFosUFvFQg1BmW,Took Her To The O,6QtgPSJPSzcnn7dPZ4VINp,King Von,1ZRAeQ6zsPJ5W1K3DvpRpP,196179,2020-03-06,76,0.82,0.592,1,-7.002,1,0.29,0.0149,4.71e-06,0.121,0.4,159.98,7fEoXCZTZFosUFvFQg1BmW,7fEoXCZTZFosUFvFQg1BmW
4dPVmeisPfQrLcjx0Wz1KW,JoJo Pose,3ivDFy7UfjLbyIGzepJ5hJ,Apollo Fresh,4x9AjlHkbRPKSEtpsf8ZmJ,105333,2020-01-11,68,0.781,0.533,1,-9.215,1,0.302,0.0366,0.0,0.597,0.326,133.967,4dPVmeisPfQrLcjx0Wz1KW,4dPVmeisPfQrLcjx0Wz1KW
2rRJrJEo19S2J82BDsQ3F7,Falling,7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,1Hy76RlNvOHe6cpih1RxXq,159381,2020-03-26,76,0.784,0.43,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.087,2rRJrJEo19S2J82BDsQ3F7,2rRJrJEo19S2J82BDsQ3F7
6fHyLLVQkgAYbauoFiS8fO,Stressed Out,38KfCZGlEjHIJDKDwH132d,Curtis Roach,4W0KYURylHUK8fuQvVlY7U,170399,2021-02-24,38,0.575,0.614,8,-11.811,1,0.642,0.212,0.0024,0.242,0.587,118.958,6fHyLLVQkgAYbauoFiS8fO,6fHyLLVQkgAYbauoFiS8fO
1UoFowNGDQvaHShpRSGwuq,Ronaldo,5ZZNKEW4uDTbl50KmgeXgy,Blanco,1M3mB8qFBFHYNhY6F30gZ4,134452,2021-05-07,53,0.772,0.384,2,-13.89,0,0.0858,0.183,0.0,0.148,0.461,99.966,1UoFowNGDQvaHShpRSGwuq,1UoFowNGDQvaHShpRSGwuq
2CnNLqBpth6XEHdvzXlpZN,Demons,15ZjD8Gus20Miqw3fdOaXX,Stunna Gambino,49viCoGvtarKikAKzbdiNT,177196,2020-12-10,60,0.553,0.68,6,-7.929,0,0.328,0.44,0.0,0.12,0.33,122.007,2CnNLqBpth6XEHdvzXlpZN,2CnNLqBpth6XEHdvzXlpZN
2RBILNmyq8p4fqVWO5KHXY,Fly Today,50a7MZkLrrihutpNAX4pRL,Just Ice,77t53Ayz689iIo1y8wVLsB,129776,2021-03-17,39,0.897,0.376,7,-13.114,1,0.0759,0.402,0.0,0.0701,0.185,99.986,2RBILNmyq8p4fqVWO5KHXY,2RBILNmyq8p4fqVWO5KHXY
1Juo9g0Rjxo6fxOmr8N3wV,2 Times,4HAfqyKr4Sqtab6ttHWXgE,MASN,1VqSZplKjtFTvOI3bqmdbg,158051,2021-03-12,51,0.593,0.746,8,-6.483,1,0.0674,0.321,0.0,0.0684,0.413,159.955,1Juo9g0Rjxo6fxOmr8N3wV,1Juo9g0Rjxo6fxOmr8N3wV
5aAI0rnMgJpYweunrZ2yQJ,Dancin Alone,7vMpNua6oKT52WWHNUJ1No,Jonn Hart,7g3SrYZX0UeJZtKlilKKas,150666,2021-05-21,46,0.755,0.657,6,-6.441,1,0.0725,0.396,0.0,0.106,0.267,89.991,5aAI0rnMgJpYweunrZ2yQJ,5aAI0rnMgJpYweunrZ2yQJ
4UvjLzl4gzPiS8Mec1KHcD,Faygo,55ZKRn4w3oNhBMV7sgG1PP,E the profit,2h8kamhmqE3Kal4GTRWx7M,149558,2021-04-02,36,0.879,0.441,1,-10.254,1,0.204,0.102,0.000249,0.111,0.369,130.022,4UvjLzl4gzPiS8Mec1KHcD,4UvjLzl4gzPiS8Mec1KHcD
5X9oPVrezN8RbOComB5qpb,Won (feat. Ayo & Teo & Global Dell),1lzugG0lqNh9nP6Fp2zG3c,Global Dan,3HLJzP9j6C4nHUFtGeZ5Q8,159565,2021-04-30,39,0.747,0.797,5,-4.117,0,0.0976,0.178,0.0,0.315,0.664,137.812,5X9oPVrezN8RbOComB5qpb,5X9oPVrezN8RbOComB5qpb
5mFr8BsDBZ04aNiMAtjT8Y,Outta Time,7FGjkq9WfrRmBFL64ST0p9,KillBunk,3WX59gUg76M89YfaHRt6Zd,125753,2021-04-30,60,0.654,0.642,0,-9.935,1,0.0543,0.209,0.0,0.299,0.527,94.988,5mFr8BsDBZ04aNiMAtjT8Y,5mFr8BsDBZ04aNiMAtjT8Y
71KEVaB5zBPTmhR42Xznkr,Bluegrass,55ZKRn4w3oNhBMV7sgG1PP,E the profit,5FcgwzxA4ddOc61ynR1Zd1,117200,2021-05-14,40,0.781,0.479,0,-8.385,1,0.411,0.0249,0.0,0.168,0.72,149.904,71KEVaB5zBPTmhR42Xznkr,71KEVaB5zBPTmhR42Xznkr
7dWycHYWCO1lbfyOYUM84Z,WOO IT AGAIN,4FeLiFUPdxVfFo8oOfA4BH,Rah Swish,5Yc3EEYoxFvWNBw192ymTE,125454,2021-05-07,42,0.382,0.825,7,-4.261,1,0.074,0.0164,0.0,0.155,0.161,83.734,7dWycHYWCO1lbfyOYUM84Z,7dWycHYWCO1lbfyOYUM84Z
1JGi2oEvxUQLHxyWYanhd9,Dear Anna,7qDpBmvybNw8KtjRW36OkX,Kyle The Hooligan,30zNk6rZ4Iyo6mb8OC9edP,147147,2021-05-14,43,0.707,0.57,5,-8.276,1,0.0446,0.0498,0.0,0.102,0.288,170.033,1JGi2oEvxUQLHxyWYanhd9,1JGi2oEvxUQLHxyWYanhd9
5lPOvE3pbCMzMUAfp73OFe,Do You,2HDr90mJP3k5gaCkPIKdEn,BYNX,2HlEdjaDjxc7WDHmXCyvwS,227676,2020-07-03,37,0.722,0.517,11,-11.208,1,0.0389,0.352,0.807,0.139,0.391,124.027,5lPOvE3pbCMzMUAfp73OFe,5lPOvE3pbCMzMUAfp73OFe
76Xhf3vcNnbU1pEjKZA12a,No Love No Trust Freestyle,4EqrcmIvzNaisM7z775lyE,Astrokidjay,6FcA425U7BUiybE1OsKoCf,102727,2021-04-23,47,0.81,0.412,5,-9.443,0,0.196,0.147,0.0,0.129,0.776,131.974,76Xhf3vcNnbU1pEjKZA12a,76Xhf3vcNnbU1pEjKZA12a
6RiAd2ymgK1pVErGWhvapu,Mood Swings,0ukXzWp2EMK6CBY5KEYTlj,Wiill,2ITZtrTZf8jpgC5MPzlPC5,225330,2021-04-09,35,0.674,0.474,8,-7.261,1,0.0786,0.194,0.0,0.074,0.658,164.077,6RiAd2ymgK1pVErGWhvapu,6RiAd2ymgK1pVErGWhvapu
3u2GQm2KSZzgpQb6QF1GNK,Can't Trust A Soul,5WnlPOcTodnSWDtjnrjmzv,7ru7h,4KwpLoodcKvW87oWyIjhY4,165858,2021-04-02,52,0.711,0.721,11,-7.243,1,0.161,0.0619,0.0,0.112,0.68,82.5,3u2GQm2KSZzgpQb6QF1GNK,3u2GQm2KSZzgpQb6QF1GNK
4I3ooY5jB0124lUvA4ZB9K,Shake the Bank,0l0rBEfLsuKegoMfFSgUDV,Sir Trilli,3WCT9CNDeCxkAzJcOap5hH,197133,2020-10-09,41,0.807,0.629,1,-6.43,0,0.278,0.0115,0.0,0.142,0.436,140.125,4I3ooY5jB0124lUvA4ZB9K,4I3ooY5jB0124lUvA4ZB9K
6edTGKXiWKcYpMWZNzNkyU,Luvdrug,6b29OPfOOGNOsUOFLfxRrc,Joey Melrose,5UvFlqYiiokx88NrizQ5Ku,180976,2021-04-20,44,0.724,0.657,5,-9.616,0,0.251,0.0244,0.0,0.128,0.551,150.027,6edTGKXiWKcYpMWZNzNkyU,6edTGKXiWKcYpMWZNzNkyU
1qrF3SzqAWT8KbPcwSki9m,Dork,4ri7eLpPVlGqwclssOyJDM,Mazen,144BsNw7r9MvreoyGpQehg,207915,2021-05-07,35,0.858,0.561,7,-8.628,0,0.145,0.135,0.0,0.372,0.411,125.016,1qrF3SzqAWT8KbPcwSki9m,1qrF3SzqAWT8KbPcwSki9m
29LBkpnbEHGvBQBe3aag5M,Sandwich,43BqexhEx5NKF7VfeOYP9m,Lil Cray,266Zrtzn3seB3oEf89lVWm,209323,2021-03-25,32,0.854,0.501,5,-7.601,0,0.115,0.0254,0.0,0.38,0.36,133.113,29LBkpnbEHGvBQBe3aag5M,29LBkpnbEHGvBQBe3aag5M
6tNxAn8I7OP8zBvcBQdxYs,Golden,2r8X6T84SucAyX88QbvahO,Tayy Brown,4z0nwXiooWs1HlnDkFXgkt,198202,2020-08-28,33,0.793,0.513,1,-9.096,1,0.588,0.0847,0.0,0.055,0.717,178.052,6tNxAn8I7OP8zBvcBQdxYs,6tNxAn8I7OP8zBvcBQdxYs
0EerFqQbIJhBoK6a0jKplF,BIG BANK,5GI3Wgnlj2ezKEoxFv6hNL,jusLo,6Vj1X8Db0YVkN1RFJYPkhD,103141,2021-02-05,37,0.868,0.534,6,-8.088,1,0.389,0.108,0.0,0.0817,0.822,142.072,0EerFqQbIJhBoK6a0jKplF,0EerFqQbIJhBoK6a0jKplF
7CPdfsjklD8kToH2PMVJww,Worst Enemy,6U53xCCVXmyimAgsBjCS8P,Jess Benko,11P429MEIOCg43pP5UEcBt,166946,2021-02-26,43,0.555,0.764,6,-5.259,0,0.0447,0.343,5.56e-06,0.289,0.293,142.06,7CPdfsjklD8kToH2PMVJww,7CPdfsjklD8kToH2PMVJww
1yWG0kawnsuGz59NSvKhyF,Fill It Up,3GwGE5FARDfc51Y0XVbG1z,AJ Gravity,49gYwwTskylLWEuVVVcbBU,155219,2021-04-08,41,0.726,0.599,1,-10.096,1,0.0458,0.0437,0.0,0.0815,0.261,98.986,1yWG0kawnsuGz59NSvKhyF,1yWG0kawnsuGz59NSvKhyF
08UIiWFpJDG5IvuyYagkOS,Gorillas & Apes,1jYb0bxf66vnGdNun4KXhE,Kir,3W1Vii59eJ50O1Ip1HWLkm,145554,2020-12-18,41,0.89,0.549,7,-5.71,0,0.0931,0.581,0.0,0.0879,0.667,120.026,08UIiWFpJDG5IvuyYagkOS,08UIiWFpJDG5IvuyYagkOS
70Me4VASA1qHzusMMGkqvJ,Feel Like A Boss (feat. 42 Dugg),57GHC729HxFYHl1vGe1qaX,Badda TD,72XRKdwRnAlMPSgHErZZ8L,177037,2021-03-19,56,0.868,0.553,10,-7.407,0,0.36,0.192,0.0,0.0996,0.777,131.954,70Me4VASA1qHzusMMGkqvJ,70Me4VASA1qHzusMMGkqvJ
6Jgapj9acSGYd2CpXcMEPx,4ever,3VWII9MTZSfIdOXr1DafzL,lilspirit,7xCDJ7yTSE8hzGQuUvWiOu,133333,2021-02-12,47,0.701,0.444,4,-7.405,1,0.0605,0.14,0.0,0.151,0.542,80.945,6Jgapj9acSGYd2CpXcMEPx,6Jgapj9acSGYd2CpXcMEPx
6zalpw83D6bzSueNY7NmIR,By The Pound,6cVTa42IphmDksBQ8O0Zsv,UglyFace,67J4eI6MuROHfgh2DVZsrz,223636,2021-05-21,31,0.711,0.565,6,-9.299,0,0.09,0.0662,0.000156,0.0754,0.685,175.969,6zalpw83D6bzSueNY7NmIR,6zalpw83D6bzSueNY7NmIR
30Hb6Yy3Yc73nk7mFNX0cb,For Me,06ezMzQs6hP65feMAjteNY,Amaru Cloud,2fAWShfohXOcZ5zWPpi6HZ,129381,2021-05-21,36,0.846,0.63,1,-6.672,0,0.306,0.521,1.58e-06,0.0775,0.962,145.083,30Hb6Yy3Yc73nk7mFNX0cb,30Hb6Yy3Yc73nk7mFNX0cb
1KcVkyNYj41RZBGlDdn73y,Myself - Jeaux Remix,2gRnaSRQWr0f6ZYjTnYBAq,Jeaux,59uSzlPFJdP65zM3fUWcnm,182619,2021-02-12,18,0.74,0.712,7,-6.934,0,0.0327,0.835,0.0698,0.182,0.385,115.011,1KcVkyNYj41RZBGlDdn73y,1KcVkyNYj41RZBGlDdn73y
70Sh8mnQp0Thr4DJOzdOnR,Houdini,46fHMu9KxdQwcGV9xI1L9R,Dro Kenji,55s0fGJX9wvYdnTK4EqNjC,111641,2020-12-25,43,0.838,0.58,4,-5.33,0,0.345,0.123,0.0,0.0811,0.432,139.891,70Sh8mnQp0Thr4DJOzdOnR,70Sh8mnQp0Thr4DJOzdOnR
6baPAcSJST2Cp1Lc4JuAP6,Death Pact,72k9r9BXrtTSoihNnWMVfp,Denari,1wGx82nIyCR830ujZr23nO,180114,2021-05-03,31,0.629,0.676,8,-8.758,1,0.041,0.0144,0.0,0.108,0.475,80.022,6baPAcSJST2Cp1Lc4JuAP6,6baPAcSJST2Cp1Lc4JuAP6
3vU7EHiGnTYyCMqNJjcuhV,Ghost,2r9JxlwwhDhTLiJCIDQpAi,Lil Shock,4uYHX2Jqozih3kZGtEfDAz,144065,2021-03-05,45,0.842,0.519,6,-8.833,0,0.112,0.0524,3.98e-06,0.0959,0.426,100.007,3vU7EHiGnTYyCMqNJjcuhV,3vU7EHiGnTYyCMqNJjcuhV
4hinXOJmKCmYv6p2maNGpw,Anything You Want,6XMLYRQKAjxZF6V9IlxjVq,Lil Sil,3YUIX8vSWKkk6GnYmhyTh5,132173,2021-02-18,44,0.798,0.515,0,-9.437,1,0.0573,0.142,0.0,0.106,0.544,137.973,4hinXOJmKCmYv6p2maNGpw,4hinXOJmKCmYv6p2maNGpw
1JNySMmE8AUyyko3gEihHs,Time 2 Shine,7uPg6B4cBgruEGZOSlhtE2,Elevating Sounds,41dZJtbtl9fJRDNeX2pmao,165224,2021-02-22,47,0.779,0.671,8,-7.116,1,0.114,0.306,1.05e-05,0.13,0.83,93.039,1JNySMmE8AUyyko3gEihHs,1JNySMmE8AUyyko3gEihHs
33pTrKPiYyP4F49jCgjNio,alien jewelry,12U3blX0ilxf0tnejqPDYD,John The Blind,43zVD3ARisgdFdyPh8gt8Y,226066,2021-01-12,53,0.453,0.541,3,-10.664,1,0.0567,0.0803,0.0511,0.137,0.219,117.861,33pTrKPiYyP4F49jCgjNio,33pTrKPiYyP4F49jCgjNio
5p29DSBwxS4hStGKr7NCCO,Kill Cupid,46fHMu9KxdQwcGV9xI1L9R,Dro Kenji,6jKFoCC2VYrb1MYYN4TAXC,249475,2021-02-26,62,0.77,0.58,4,-6.371,1,0.0461,0.0136,0.0,0.111,0.202,115.98,5p29DSBwxS4hStGKr7NCCO,5p29DSBwxS4hStGKr7NCCO
5azix4xbmL7Vx9hRhlZL9B,Chanel Bag,7FGjkq9WfrRmBFL64ST0p9,KillBunk,3DGu7Hy0L0ijbsPDBaaRlF,158667,2020-10-31,71,0.773,0.614,11,-5.49,0,0.0776,0.0678,0.0,0.0873,0.7,115.015,5azix4xbmL7Vx9hRhlZL9B,5azix4xbmL7Vx9hRhlZL9B
3b2pfV1sGo8ni5lhF6IQRM,Off You,4cxJUMXdHetYoijH951DRV,Sherwyn,2ZyTafX0z6gvqgf3nuVgJo,201155,2021-02-12,38,0.876,0.783,7,-6.326,1,0.0498,0.0436,0.00391,0.0717,0.843,114.992,3b2pfV1sGo8ni5lhF6IQRM,3b2pfV1sGo8ni5lhF6IQRM
3HRO0cbPBrb74WyMaN6z5p,Oh No,7CGVCEx27ejm3TTfC7S5uD,Dramos,02kX5tCcTILSWxcNl5aJb4,164000,2020-12-04,26,0.644,0.726,2,-6.85,1,0.272,0.151,0.0,0.324,0.717,94.857,3HRO0cbPBrb74WyMaN6z5p,3HRO0cbPBrb74WyMaN6z5p
65vHCAPvEOoIcHKEoIjM6j,Lie To You,6VJWRa6FwtWn7mwf5WgQz0,Terry Tesla,242qUtCvzy8O3c8r2d1XLb,170701,2021-02-19,28,0.732,0.543,1,-10.365,1,0.225,0.167,0.0,0.0715,0.75,134.923,65vHCAPvEOoIcHKEoIjM6j,65vHCAPvEOoIcHKEoIjM6j
